roomID,room_name,city,location,latitude,longitude,accomodation_type,min_price,rating,general_review,total_review_num,image_link,img_link_2,img_link_3,img_link_4,img_link_5
50404,신촌 호스텔 가온,서울,서울 마포구 노고산동 31-77 　,37.5541761,126.9375064,기타, ,8.9,만족해요,10,//image.goodchoice.kr/resize_490x348/adimg_new/50404/0/df06001e683ad2388c8166e293da962f.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50404/0/df06001e683ad2388c8166e293da962f.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50404/0/ee6ceef09d2475728928a91a8b579327.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50404/0/13437053dc40dcfebfd1c8d4f76ff445.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50404/0/1aac8587b44f13817a159864d4404782.JPG
50405,호텔 탑스텐,강원,강원 강릉시 옥계면 금진리 92-1,37.655330299999996,129.0508801,호텔,115500,9.3,추천해요,328,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fde3093f6a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fde3093f6a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fde4db8b01.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fde6a8fde5.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fdea5185fc.jpg
50406,무거 투나잇,울산,울산 남구 무거동 1521-6,35.5513125,129.2606287,기타,25000,9.4,추천해요,237,//image.goodchoice.kr/resize_490x348/adimg_new/50406/324419/2ee823960ae88254b3aa78712d19b891.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50406/324419/2ee823960ae88254b3aa78712d19b891.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50406/324419/aa4126cecc9468749ac60aab4d6e7f11.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50406/140634/7e2c066fe64cc1b27ed1dae4e2b25f21.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50406/328817/00a77204466dde85ca3d2cadee72f95f.jpg
50411,홍대 준 게스트하우스,서울,서울특별시 마포구 서교동 335-36 　,37.5543695,126.9275102,게스트하우스,10900,9.5,추천해요,223,//image.goodchoice.kr/resize_490x348/adimg_new/50411/0/4dbbd01b700a00564493ac2335c9f7aa.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50411/0/4dbbd01b700a00564493ac2335c9f7aa.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50411/0/b280b66e20601415699167c54b101152.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50411/0/08bd6716b6d6c6a74d373531b896f8b2.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50411/0/3c97beb0a0b72efda44146323de41530.jpg
50412,제주 도깨비 게스트하우스,제주,제주특별자치도 제주시 조천읍 선흘리 1938-30 　,33.4566211,126.7025085,게스트하우스,30000,6.6,좋아요,1,//image.goodchoice.kr/resize_490x348/adimg_new/50412/0/e105f32bb3961af558c3db483f7e100e.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50412/0/e105f32bb3961af558c3db483f7e100e.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50412/0/937790789a10d16b835d7841405bdca5.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50412/0/f34662890ae9986b1bdbba98726ef9f8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50412/0/66ee2f85ffb3e14c333056d48074273a.jpg
50415,영덕 리아,경북,경북 영덕군 강구면 강구리 408,36.3591347,129.3827638,기타,60000,10.0,최고예요,1,//image.goodchoice.kr/resize_490x348/adimg_new/50415/139821/7d7889bd9cecf3565bd0f81cfedbb327.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50415/139821/7d7889bd9cecf3565bd0f81cfedbb327.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50415/140073/f0b6e534fa3f79d7a9ce2b7aff437d26.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50415/140075/4528347d0d9b01ede95adddf13f5cabe.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50415/140076/a22137ed26f82de270c29c24c3b673af.jpg
50418,춘천 현대-H,강원,강원 춘천시 효자동 685-3,37.8697871,127.7265848,기타,20000,9.1,추천해요,243,//image.goodchoice.kr/resize_490x348/adimg_new/50418/141556/4ca0a1a0dfdc744ea8549ba1fb1ffe22.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50418/141556/4ca0a1a0dfdc744ea8549ba1fb1ffe22.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50418/246322/3265c3cc272d10d369135e82f3a5e939.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50418/141555/c4f41ed8aacd4ff14038aa66538209e8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50418/141556/79eaefffb6d97f097d5007778ebee310.jpg
50421,제주 구엄543 펜션,제주,제주특별자치도 제주시 애월읍 구엄리 543,33.4838543,126.3801648,펜션, , , ,,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77e0407949f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77e0407949f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77e0646be0e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77e0660d1e4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77e06315941.jpg
50425,강릉 꿈의궁전,강원,강원 강릉시 사천면 방동리 415-3,37.8173455,128.8557929,기타,30000,7.7,만족해요,40,//image.goodchoice.kr/resize_490x348/adimg_new/50425/140692/87e272da9819526136bbebb94c261829.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50425/140692/87e272da9819526136bbebb94c261829.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50425/253456/7474f1db3c47b6f48006211720077423.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50425/140692/11382b5a9fc0ad7c79e2ec9672c7fe9d.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50425/253457/23cbc1059254d818a1c90c68d4b3765f.jpg
50426,강릉 파인시티호텔,강원,강원 강릉시 옥천동 211,37.7608867,128.8990565,호텔,40000,9.5,추천해요,483,//image.goodchoice.kr/resize_490x348/adimg_new/50426/141004/d010085b30dee367825306d3489473ee.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50426/141004/d010085b30dee367825306d3489473ee.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50426/141004/7849435a4b0ed46b7bd60055e6ee7427.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50426/141005/e0bff74226348f51ee5e5309f7c4fe5a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50426/143139/d8137d72bb3c38aef3aedd04449d79da.jpg
50427,정동진 해안선모텔,강원,강원 강릉시 강동면 안인진리 13-13,37.73434,128.987854,모텔,20000,8.2,만족해요,22,//image.goodchoice.kr/resize_490x348/adimg_new/50427/140900/285e4e65c7a47bde40d5c5ea2b2ec6c1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50427/140900/285e4e65c7a47bde40d5c5ea2b2ec6c1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50427/140900/911b0e8a5dca04b818d402a9e2dc2463.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50427/140901/c9ff4933060b10f9b68bfe68836f2d59.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50427/140902/e9e37c02d46996d31798d0ee8a322dc3.jpg
50428,경포대 드림모텔,강원,강원 강릉시 강문동 294-1,37.8029286,128.9097587,모텔,30000,9.0,추천해요,72,//image.goodchoice.kr/resize_490x348/adimg_new/50428/169396/2a3dfaa2df426df75d271b94872d02f6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50428/169396/2a3dfaa2df426df75d271b94872d02f6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50428/169395/320471530e464f662fc8ffa7de7768d4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50428/169396/76ae6aa7d8b15e5b1f5b0e704c67defb.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50428/8065/01d7613064b9bb51b963c8008d7c1c77.jpg
50431,통영 에이스호텔,경남,경남 통영시 동호동 339-1,34.8429344,128.4303506,호텔,20000,9.1,추천해요,164,//image.goodchoice.kr/resize_490x348/adimg_new/50431/239241/1cecf5a7dacd4504f7a53c8bff4bbd37.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50431/239241/1cecf5a7dacd4504f7a53c8bff4bbd37.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50431/140070/b27076f115a5630b7924c81f3bab3343.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50431/140071/99d50d8667e354fb873038da8eed3ae3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50431/239239/46e165cf12d4130ffeb6f88996d1c998.jpg
50433,소래포구 폴로호텔,인천,인천 남동구 논현동 677-3,37.400793900000004,126.7349515,호텔,70000,9.9,최고예요,116,//image.goodchoice.kr/resize_490x348/adimg_new/50433/8067/6ada71b353722303cfc810be36ae3081.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50433/8067/6ada71b353722303cfc810be36ae3081.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50433/141185/de1cb97b723c7fed66d86eaee49870e9.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50433/141186/38a894a3da6802ebd043e18b2f83cb06.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50433/142179/483035af81cab38356874f9a19c02649.jpg
50434,구미 호텔더스테이,경북,경북 구미시 형곡동 145-34,36.1115711,128.33620009999999,호텔,55000,9.6,최고예요,168,//image.goodchoice.kr/resize_490x348/adimg_new/50434/140460/25060c4c42e9fc59d50353cfa811825b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50434/140460/25060c4c42e9fc59d50353cfa811825b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50434/140460/4dc6a626a1c00704b1546745e1609637.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50434/140461/7dcd802d6dff8f7099fef1002c98ec4e.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50434/140462/d40cac691cc478df8e0729d6441de7c8.jpg
50438,통영 그레이,경남,경남 통영시 항남동 151-30,34.8399317,128.4223412,기타,20000,9.7,최고예요,602,//image.goodchoice.kr/resize_490x348/adimg_new/50438/141114/c1b4e19cfb33b3a19f36435ae20fad33.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50438/141114/c1b4e19cfb33b3a19f36435ae20fad33.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50438/141113/bcd398a409c492c8b68e44c090181cd1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50438/141114/f24a74c7b0533e7bc7a54d3bcb961901.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50438/141115/10c7384a4a68177d79cc4280b1765213.jpg
50441,영흥도 레스테호텔,인천,인천 옹진군 영흥면 선재리 489-3,37.247636299999996,126.5265686,호텔,25000,8.8,만족해요,44,//image.goodchoice.kr/resize_490x348/adimg_new/50441/140896/915204fe95025aa5cd3afa06440bc40a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50441/140896/915204fe95025aa5cd3afa06440bc40a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50441/140892/b69433abae56aaa4a2e20489407eae11.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50441/140891/4aa3942226dbd27a7eced339ee7dfd39.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50441/140893/cf3bcd7ebd4965890e3e6b713206426f.jpg
50442,무안 휴 펜션,전남,전남 무안군 청계면 복길리 537-1,34.8855755,126.3914872,펜션,80000,9.5,추천해요,38,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a74168c955f9.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a74168c955f9.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a7416b61592d.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a74177c5ceda.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a741712724c5.jpg
50448,영월 파랑새펜션,강원,강원 영월군 김삿갓면 와석리 775,37.1025826,128.6038157,펜션,70000,9.9,최고예요,21,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77fdd9329b6.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77fdd9329b6.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77fe03e6694.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77fe05b5d7a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77fe01d8e8f.jpg
50451,동성로 인썸니아,대구,대구 중구 삼덕동1가 11-2,35.8672018,128.5959754,기타,20000,9.5,추천해요,256,//image.goodchoice.kr/resize_490x348/adimg_new/50451/140284/fa868a181d1d805ef6c16be3397ec142.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50451/140284/fa868a181d1d805ef6c16be3397ec142.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50451/140284/f1e8c200946b430029e8413ed315563b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50451/140285/f3a5ddc62671f8c8483f551abfe302b9.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50451/140286/ec1c1f3d01fd0ef28defd3eb2d105c05.jpg
50452,로뎀트리 펜션,강원,강원 삼척시 근덕면 용화리 235-22,37.290115899999996,129.3018123,펜션,70000,9.9,최고예요,25,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a73eadf1cb8d.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a73eadf1cb8d.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a73eadfdfe4c.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a73ea7c78a29.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a73ea7bdb71b.jpg
50453,여수 더킹펜션,전남,전남 여수시 돌산읍 평사리 331-5,34.65639779999999,127.74416609999999,펜션, ,8.7,만족해요,5,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/06/5a7902a12b207.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/06/5a7902a12b207.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/09/09/5f5877bcc9fd3.png,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/06/5a7902e6c9f9e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/06/5a7902e59514e.jpg
50454,송정 스페드,광주,광주 광산구 송정동 1125-12,35.134563799999995,126.78638959999999,기타,15000,9.3,추천해요,225,//image.goodchoice.kr/resize_490x348/adimg_new/50454/140708/2300887e1fffeb73bf14690fe2ad1303.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50454/140708/2300887e1fffeb73bf14690fe2ad1303.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50454/140708/9a9565ffc00bc89f6cd2074213c7c3d0.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50454/142615/6ac1ae572e1b6f7fc358aa1521134e89.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50454/142616/0fcac414df82c451acc1b6164a43d1bc.jpg
50456,영등포 캡슐 호텔&게스트하우스 마중,서울,서울 영등포구 영등포동 423-14 　,37.5156195,126.9056055,게스트하우스,19900,9.2,추천해요,148,//image.goodchoice.kr/resize_490x348/adimg_new/50456/0/9bce6f91dc0010331f0008251d41a9b9.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50456/0/9bce6f91dc0010331f0008251d41a9b9.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50456/0/9ef9264deebafe6b2c9048fb4be4da6e.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50456/0/43d367483e879ae8d67a50c503cff37a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50456/0/61df68e1d4bac15fa9670be26eeeb04f.jpg
50458,진해 투하트,경남,경남 창원시 진해구 이동 538-136,35.1532132,128.6921008,기타,20000,9.4,추천해요,464,//image.goodchoice.kr/resize_490x348/adimg_new/50458/140268/2cf548778fdcfd9b1fd4d5038c748604.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50458/140268/2cf548778fdcfd9b1fd4d5038c748604.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50458/193046/ab89382c9a633fdca4d1aca08f08f276.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50458/140268/22ccd62b8851478e73315b172836596f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50458/340869/078b835500507b764fcf7fa25dd4c8b5.jpg
50459,마린 펜션 별관,경기,경기 파주시 법원읍 직천리 471-4,37.8951345,126.92464070000001,펜션,80000,10.0,최고예요,2,//image.goodchoice.kr/resize_490x348/affiliate/2020/03/16/5e6f41297bab7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/03/16/5e6f41297bab7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/01/5a72ab8dbf8dd.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/01/5a72ab8f87d58.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/01/5a72ab91950c9.jpg
50461,계룡 S,충남,충남 계룡시 엄사면 엄사리 178-4,36.2886198,127.243881,기타,20000, , ,,//image.goodchoice.kr/resize_490x348/adimg_new/50461/141614/5aa3da430428ade1d16a7bbc5d841591.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50461/141614/5aa3da430428ade1d16a7bbc5d841591.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50461/141614/660c36c4c40f5ec7ded0c8b30ef0f81f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50461/294771/1741d7d4181d5b2f35a259611aca7ffb.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50461/8080/fe662ab38fc1c875a5186d179e6ae242.jpg
50462,증평 버디버디무인텔,충북,충북 증평군 증평읍 남차리 538,36.7304458,127.61297900000001,기타,20000,8.4,만족해요,28,//image.goodchoice.kr/resize_490x348/adimg_new/50462/162837/08325e59f2b1838ab60a5d021d0c899b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50462/162837/08325e59f2b1838ab60a5d021d0c899b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50462/162837/234b77308b30c6c8eed889f6e897a8b4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50462/143099/3d2e95e1be8982e10c6d859740f7c280.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50462/143100/ba6e1ac0c35ee54803a23de020d98d16.jpg
50463,서산 백악관,충남,충남 서산시 읍내동 13-31,36.7784924,126.4520696,기타,20000,9.1,추천해요,197,//image.goodchoice.kr/resize_490x348/adimg_new/50463/157832/288bbd92485342b342bfae735be48e85.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50463/157832/288bbd92485342b342bfae735be48e85.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50463/142987/6dc9e8fdbc6fd9ca783c8b4853c628e6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50463/142997/19c6d4b9ef7fc5c86ab96237f40f4cad.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50463/142998/dde912a2fcd259541b75a2b3490734d8.jpg
50464,세종 샤인,세종,세종 조치원읍 원리 1-23,36.6043027,127.29852520000001,기타,22000,8.7,만족해요,59,//image.goodchoice.kr/resize_490x348/adimg_new/50464/217474/807319930803c3b9a70109df484bd1fd.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50464/217474/807319930803c3b9a70109df484bd1fd.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50464/217475/f0211b62a5631f4cc70300ea970908a3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50464/144289/fea555e1d700297248ae1f5cd9ef0f0a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50464/217474/a1e58bac4af09c660c9498359af1318d.jpg
50466,보은 K무인텔,충북,충북 보은군 보은읍 대야리 49-1,36.4860973,127.75325179999999,기타,30000,9.7,최고예요,152,//image.goodchoice.kr/resize_490x348/adimg_new/50466/155596/9589dbfd784b51c5de567e572f9e8151.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50466/155596/9589dbfd784b51c5de567e572f9e8151.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50466/155596/688953d3d022bc5270db1b4a7a6e05af.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50466/142114/a14fb949c5d2c0f24d384b5190780948.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50466/216566/4815d833ede3aaa2f418c5ffc76ab2f8.jpg
50468,거제 패션,경남,경남 거제시 장평동 371-1,34.8925471,128.6103968,기타,40000,8.4,만족해요,9,//image.goodchoice.kr/resize_490x348/adimg_new/50468/141725/35b8b01b6e34d0981e0450656b66d902.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50468/141725/35b8b01b6e34d0981e0450656b66d902.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50468/141725/ca858657f4c07d6981db02d79060d05e.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50468/141726/061991f76a9ff71dbc808d3af54ea1ff.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50468/141727/62e47847d16d14036a84d6294966bcb8.jpg
50469,상남 퀸즈호텔,경남,경남 창원시 성산구 상남동 20-7,35.2210541,128.6842236,호텔,20000,9.6,최고예요,380,//image.goodchoice.kr/resize_490x348/adimg_new/50469/142198/c5eab207669c82f37deecd8cf4df7533.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50469/142198/c5eab207669c82f37deecd8cf4df7533.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50469/142197/2ccb4a79ee4c199e947fdfdf4146a50c.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50469/273651/d5a2f474f45ca09961e2873bb56194f2.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50469/263838/a73813a7d96f630709552ac8ed24e262.jpg
50470,금오산 핑크로즈,경북,경북 구미시 남통동 312-5,36.1103144,128.31508970000002,기타,30000,10.0,최고예요,98,//image.goodchoice.kr/resize_490x348/adimg_new/50470/8091/311aeb5e805f8e51fbb01e2804397a63.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50470/8091/311aeb5e805f8e51fbb01e2804397a63.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50470/141788/50ff0f193c5595fb8c9a49ead573fb89.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50470/238835/db8e4acf39abaad955c08b2c32689422.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50470/238839/cd368492c58912b231a3b5409280494d.jpg
50471,영주 2010,경북,경북 영주시 풍기읍 수철리 317-7,36.904770899999995,128.4592733,기타,20000, , ,,//image.goodchoice.kr/resize_490x348/adimg_new/50471/142758/2dec8b8bc04059c2948ecd1622f966e4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50471/142758/2dec8b8bc04059c2948ecd1622f966e4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50471/142752/7138180ee5c6728bab0fff430536f0de.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50471/142754/ce71d7c1d644c8aa815f3f7424b2907f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50471/142758/986a0de38ea8abfe133885c8fa5a5b2b.jpg
50475,영덕 식스,경북,경북 영덕군 영해면 성내리 790,36.535070399999995,129.4042684,기타,20000,9.5,추천해요,61,//image.goodchoice.kr/resize_490x348/adimg_new/50475/141897/98da8e176e06eef18c12d51118f3d168.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50475/141897/98da8e176e06eef18c12d51118f3d168.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50475/141897/9b60d61281e99f524ba7cd50706c870b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50475/141898/69909412e87d9bdad8939b5d4390e2b4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50475/141899/7285453d251c85cebff19ad4d87f0b24.jpg
50477,남포 초원파크,부산,부산 서구 토성동5가 53-8,35.0964765,129.0217338,기타,15000,8.4,만족해요,58,//image.goodchoice.kr/resize_490x348/adimg_new/50477/285826/882290a29e159c70d461e01eab944afa.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50477/285826/882290a29e159c70d461e01eab944afa.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50477/285826/cd1a5a9c5bacd0483d2183036e0e251f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50477/285827/3d0aec2af76943cfea336a5071218f27.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50477/8181/380460e515cbb5440795595b16d61bd8.jpg
50478,서면 핑크,부산,부산 부산진구 부전동 477-10,35.158345700000005,129.0555618,기타,20000,8.8,만족해요,46,//image.goodchoice.kr/resize_490x348/adimg_new/50478/142936/eb02a13045a29257ae871c2107b0a089.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50478/142936/eb02a13045a29257ae871c2107b0a089.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50478/142936/6dee2cddd6830a1f73a6f6b6434628a4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50478/142937/788982219da68a85d0cd79e18166fb25.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50478/142936/eb02a13045a29257ae871c2107b0a089.jpg
50479,구미역 ON-온,경북,경북 구미시 원평동 130-16,36.1290086,128.3328759,기타,20000,9.1,추천해요,233,//image.goodchoice.kr/resize_490x348/adimg_new/50479/8144/68050d9a2e77286cd1ea3117597a351d.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50479/8144/68050d9a2e77286cd1ea3117597a351d.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50479/142741/c044d955c9113c08bea65e958fa6f212.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50479/142742/8773db6786ffff1a1884f767c1896cda.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50479/299366/08f6f23add99f276526e6086be576720.jpg
50480,부산역 플러스,부산,부산 동구 초량동 174-2,35.1187479,129.0409415,기타,31000,8.4,만족해요,12,//image.goodchoice.kr/resize_490x348/adimg_new/50480/141142/d9be263252f905c1282f7e11ab4d38bc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50480/141142/d9be263252f905c1282f7e11ab4d38bc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50480/141142/f9ee4e00a4a3d1c181b03452aeb95a04.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50480/141144/fda6d46b967d6457c90ff05fce8c0dd3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50480/141143/72ae7f5b0de83bda996ded7aa36bc767.jpg
50484,김천 자이,경북,경북 김천시 감호동 32,36.1215385,128.1291996,기타,20000,9.1,추천해요,47,//image.goodchoice.kr/resize_490x348/adimg_new/50484/276838/6d4ed97faa29eb23aa231a7cfc241c67.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50484/276838/6d4ed97faa29eb23aa231a7cfc241c67.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50484/276838/ec1d0b6443003def5474815a5767460a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50484/242039/4556f67530abe3bfab58609cff6dab11.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50484/339941/089d25455e8ab27541e66551153eed9f.jpg
